time,GHI,BHI,DHI,GTI,BTI,DTI,alpha
2007-01-16 16:30:00,13.88888888888889,0.6647828482080307,13.224106040680859,18.132794256396217,5.273018557601003,12.534837425349352,2.938595513598756
2007-01-16 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-6.1128452980487396
2007-01-16 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-15.94026189312639
2007-01-16 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-26.21362694905379
2007-01-16 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-36.609165126141505
2007-01-16 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-46.718909164827664
2007-01-16 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-55.86167163015949
2007-01-16 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-62.700095465981036
2007-01-17 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-64.86960529648397
2007-01-17 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-61.57676256102232
2007-01-17 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-54.20775582280382
2007-01-17 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-44.83448913850137
2007-01-17 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-34.64148171717768
2007-01-17 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-24.24181096223819
2007-01-17 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-14.020289091916183
2007-01-17 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-4.297849339847687
2007-01-17 08:30:00,19.444444444444443,0.835299291550097,18.609145152894346,22.180926253906872,4.648059039243692,17.077953631838973,4.587481112838006
2007-01-17 09:30:00,66.66666666666639,3.7053968142984104,62.96126985236798,69.88827993816065,11.085252452620086,57.24332377300043,12.23630582600498
2007-01-17 10:30:00,97.22222222222193,5.353999559048134,91.8682226631738,98.53687952290949,13.340658437953117,82.92165317083533,18.17706048004186
2007-01-17 11:30:00,150.0,10.65327192275015,139.34672807724985,155.29861970075598,24.69276780240036,127.09651854514027,21.9129166989664
2007-01-17 12:30:00,208.33333333333334,28.717260235484105,179.61607309784924,241.88097661209474,65.37368158553312,171.63322092487365,23.047723022933
2007-01-17 13:30:00,288.8888888888889,137.14707656002278,151.74181232886613,519.8587083275556,320.4079498606761,192.69204237920553,21.44510740185075
2007-01-17 14:30:00,236.11111111111083,113.3356475812235,122.77546352988733,457.42477644401833,288.32051686140903,163.58030893402963,17.29533029510938
2007-01-17 15:30:00,111.11111111111111,22.415358181101823,88.69575293000929,168.5737304396536,70.8481838685502,95.1260403835365,11.023714575438603
2007-01-17 16:30:00,13.88888888888889,0.6243553047285975,13.264533584160292,17.42268837385164,4.674031299713261,12.423718800692514,3.1295390519599238
2007-01-17 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-5.926777273882152
2007-01-17 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-15.758335239445515
2007-01-17 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-26.034013689141133
2007-01-17 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-36.42906139745392
2007-01-17 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-46.53460919135645
2007-01-17 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-55.66973270481773
2007-01-17 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-62.5039766765953
2007-01-18 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-64.68691859572465
2007-01-18 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-61.43899713424477
2007-01-18 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-54.10935195167903
2007-01-18 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-44.75825015398058
2007-01-18 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-34.57417087024878
2007-01-18 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-24.174455359137966
2007-01-18 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-13.94631249001364
2007-01-18 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-4.2118612894510505
2007-01-18 08:30:00,24.99999999999997,1.3508468863077816,23.64915311369219,30.079812831878684,7.3485599857637185,22.146363953912413,4.69019825714777
2007-01-18 09:30:00,77.77777777777777,4.994702089760082,72.78307568801769,83.39670928128952,14.800452775022016,66.77660217497068,12.359676768339227
2007-01-18 10:30:00,163.8888888888886,20.290087068657954,143.59880182023065,191.31510949511696,50.21042605446433,137.27041181399144,18.32341374973973
2007-01-18 11:30:00,150.0,10.577606142619004,139.422393857381,154.94930653938863,24.370473946569845,127.06949923960345,22.081679928503263
2007-01-18 12:30:00,141.66666666666666,8.990874985829748,132.6757916808369,143.77735223712568,20.34579663660752,120.11718521137037,23.2345629734192
2007-01-18 13:30:00,172.22222222222223,14.212600243197727,158.0096219790245,182.75288723546032,32.98416020537548,145.73949243935613,21.642857324332823
2007-01-18 14:30:00,116.66666666666639,8.00099163093688,108.6656750357295,122.22860896639543,20.180401779660592,99.31872568978959,17.496568455441007
2007-01-18 15:30:00,66.66666666666639,4.035719633254374,62.63094703341201,71.49771700276784,12.575254363510041,57.36275892671767,11.223011839147617
2007-01-18 16:30:00,11.11111111111111,0.37628480593108904,10.734826305180022,12.71118528425444,2.6655498223210916,9.785684843176657,3.3241003704235794
